url,page_type,title,title_len,meta_desc_len,canonical,word_count,h2,media,schema_types,schema_issues,url_issues,style_issues,ok_title,ok_meta,ok_canonical,ok_content,ok_schema,ok_url,ok_style,score,notes
https://floodbarrierpros.com/residential-flood-panels/lake-placid,generic,"Residential Flood Panels in Lake Placid, Highlands | Rubicon Flood Protection",77,184,https://floodbarrierpros.com/residential-flood-panels/lake-placid,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 77 chars (want 30-60) || Meta 184 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/lake-worth-beach,generic,"Residential Flood Panels in Lake Worth Beach, Palm | Rubicon Flood Protection",77,190,https://floodbarrierpros.com/residential-flood-panels/lake-worth-beach,998,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 77 chars (want 30-60) || Meta 190 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/lakeland,generic,"Residential Flood Panels in Lakeland, Polk | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/residential-flood-panels/lakeland,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/largo,generic,"Residential Flood Panels in Largo, Pinellas | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/residential-flood-panels/largo,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/leesburg,generic,"Residential Flood Panels in Leesburg, Lake | Rubicon Flood Protection",69,176,https://floodbarrierpros.com/residential-flood-panels/leesburg,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 69 chars (want 30-60) || Meta 176 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/live-oak,generic,"Residential Flood Panels in Live Oak, Suwannee | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/residential-flood-panels/live-oak,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/longwood,generic,"Residential Flood Panels in Longwood, Seminole | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/residential-flood-panels/longwood,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/lynn-haven,generic,"Residential Flood Panels in Lynn Haven, Bay | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/residential-flood-panels/lynn-haven,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/macclenny,generic,"Residential Flood Panels in Macclenny, Baker | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/macclenny,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/madison,generic,"Residential Flood Panels in Madison, Madison | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/madison,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/maitland,generic,"Residential Flood Panels in Maitland, Orange | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/maitland,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/marathon,generic,"Residential Flood Panels in Marathon, Monroe | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/marathon,914,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/marco-island,generic,"Residential Flood Panels in Marco Island, Collier | Rubicon Flood Protection",76,183,https://floodbarrierpros.com/residential-flood-panels/marco-island,944,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 76 chars (want 30-60) || Meta 183 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/margate,generic,"Residential Flood Panels in Margate, Broward | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/margate,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/marianna,generic,"Residential Flood Panels in Marianna, Jackson | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/marianna,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/melbourne,generic,"Residential Flood Panels in Melbourne, Brevard | Rubicon Flood Protection",73,180,https://floodbarrierpros.com/residential-flood-panels/melbourne,922,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 73 chars (want 30-60) || Meta 180 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/merritt-island,generic,"Residential Flood Panels in Merritt Island, Brevard | Rubicon Flood Protection",78,185,https://floodbarrierpros.com/residential-flood-panels/merritt-island,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 78 chars (want 30-60) || Meta 185 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/miami,generic,"Residential Flood Panels in Miami, Miami-Dade | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/miami,926,4,0,"FAQPage,Question,Answer,BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/miami-beach,generic,"Residential Flood Panels in Miami Beach, Miami-Dade | Rubicon Flood Protection",78,185,https://floodbarrierpros.com/residential-flood-panels/miami-beach,952,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 78 chars (want 30-60) || Meta 185 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/middleburg,generic,"Residential Flood Panels in Middleburg, Clay | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/middleburg,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/miramar,generic,"Residential Flood Panels in Miramar, Broward | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/miramar,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/miramar-beach,generic,"Residential Flood Panels in Miramar Beach, Walton | Rubicon Flood Protection",76,183,https://floodbarrierpros.com/residential-flood-panels/miramar-beach,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 76 chars (want 30-60) || Meta 183 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/moore-haven,generic,"Residential Flood Panels in Moore Haven, Glades | Rubicon Flood Protection",74,181,https://floodbarrierpros.com/residential-flood-panels/moore-haven,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 74 chars (want 30-60) || Meta 181 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/mount-dora,generic,"Residential Flood Panels in Mount Dora, Lake | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/mount-dora,964,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/naples,generic,"Residential Flood Panels in Naples, Collier | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/residential-flood-panels/naples,942,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/neptune-beach,generic,"Residential Flood Panels in Neptune Beach, Duval | Rubicon Flood Protection",75,182,https://floodbarrierpros.com/residential-flood-panels/neptune-beach,968,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 75 chars (want 30-60) || Meta 182 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/new-port-richey,generic,"Residential Flood Panels in New Port Richey, Pasco | Rubicon Flood Protection",77,184,https://floodbarrierpros.com/residential-flood-panels/new-port-richey,998,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 77 chars (want 30-60) || Meta 184 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/new-smyrna-beach,generic,"Residential Flood Panels in New Smyrna Beach, Volusia | Rubicon Flood Protection",80,187,https://floodbarrierpros.com/residential-flood-panels/new-smyrna-beach,1002,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 80 chars (want 30-60) || Meta 187 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/niceville,generic,"Residential Flood Panels in Niceville, Okaloosa | Rubicon Flood Protection",74,181,https://floodbarrierpros.com/residential-flood-panels/niceville,946,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 74 chars (want 30-60) || Meta 181 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/north-miami,generic,"Residential Flood Panels in North Miami, Miami-Dade | Rubicon Flood Protection",78,185,https://floodbarrierpros.com/residential-flood-panels/north-miami,972,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 78 chars (want 30-60) || Meta 185 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/north-miami-beach,generic,"Residential Flood Panels in North Miami Beach, Miami-Dade | Rubicon Flood Protection",84,191,https://floodbarrierpros.com/residential-flood-panels/north-miami-beach,994,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 84 chars (want 30-60) || Meta 191 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/north-port,generic,"Residential Flood Panels in North Port, Sarasota | Rubicon Flood Protection",75,182,https://floodbarrierpros.com/residential-flood-panels/north-port,956,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 75 chars (want 30-60) || Meta 182 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/ocala,generic,"Residential Flood Panels in Ocala, Marion | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/residential-flood-panels/ocala,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/ocoee,generic,"Residential Flood Panels in Ocoee, Orange | Rubicon Flood Protection",68,175,https://floodbarrierpros.com/residential-flood-panels/ocoee,926,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 68 chars (want 30-60) || Meta 175 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/okeechobee,generic,"Residential Flood Panels in Okeechobee, Okeechobee | Rubicon Flood Protection",77,184,https://floodbarrierpros.com/residential-flood-panels/okeechobee,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 77 chars (want 30-60) || Meta 184 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/oldsmar,generic,"Residential Flood Panels in Oldsmar, Pinellas | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/oldsmar,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/orange-park,generic,"Residential Flood Panels in Orange Park, Clay | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/orange-park,948,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/orlando,generic,"Residential Flood Panels in Orlando, Orange | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/residential-flood-panels/orlando,918,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/ormond-beach,generic,"Residential Flood Panels in Ormond Beach, Volusia | Rubicon Flood Protection",76,183,https://floodbarrierpros.com/residential-flood-panels/ormond-beach,952,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 76 chars (want 30-60) || Meta 183 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/oviedo,generic,"Residential Flood Panels in Oviedo, Seminole | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/oviedo,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/palatka,generic,"Residential Flood Panels in Palatka, Putnam | Rubicon Flood Protection",70,177,https://floodbarrierpros.com/residential-flood-panels/palatka,930,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 70 chars (want 30-60) || Meta 177 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/palm-bay,generic,"Residential Flood Panels in Palm Bay, Brevard | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/palm-bay,960,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/palm-beach-gardens,generic,"Residential Flood Panels in Palm Beach Gardens, Palm | Rubicon Flood Protection",79,192,https://floodbarrierpros.com/residential-flood-panels/palm-beach-gardens,998,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 79 chars (want 30-60) || Meta 192 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/palm-coast,generic,"Residential Flood Panels in Palm Coast, Flagler | Rubicon Flood Protection",74,181,https://floodbarrierpros.com/residential-flood-panels/palm-coast,968,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 74 chars (want 30-60) || Meta 181 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/palmetto,generic,"Residential Flood Panels in Palmetto, Manatee | Rubicon Flood Protection",72,179,https://floodbarrierpros.com/residential-flood-panels/palmetto,942,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 72 chars (want 30-60) || Meta 179 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/panama-city,generic,"Residential Flood Panels in Panama City, Bay | Rubicon Flood Protection",71,178,https://floodbarrierpros.com/residential-flood-panels/panama-city,968,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 71 chars (want 30-60) || Meta 178 chars (want 110-165)"
https://floodbarrierpros.com/residential-flood-panels/panama-city-beach,generic,"Residential Flood Panels in Panama City Beach, Bay | Rubicon Flood Protection",77,184,https://floodbarrierpros.com/residential-flood-panels/panama-city-beach,990,4,0,"BreadcrumbList,ListItem,Product,AggregateOffer,Review,Person,Rating,AggregateRating,Organization,LocalBusiness,OfferCatalog,Offer,City,PriceSpecification,AdministrativeArea,PostalAddress,WebPage,WebSite,SearchAction,Place,ContactPoint,Brand",,,,,,1,1,1,1,1,80,"High similarity vs tampa (J=0.48) || Title 77 chars (want 30-60) || Meta 184 chars (want 110-165)"
